reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302015 kilojoule / mole	-39.18166130256633 kilojoule / mole	-22.0668237678453 kilojoule / mole	9.066627620444818 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	6.66667 millimolar / second	-22.520671894942552 kilojoule / mole	-22.530020949587513 kilojoule / mole	-22.530020949587513 kilojoule / mole	17.590962662051577 kilojoule / mole	0.0
GLYOHMETRANS-RXN-SER/CPD-12994//GLY/CPD-12998/WATER.35.	C00001 + C00037 + CPD__45__12998 = C00065 + CPD__45__12994	3.33333 millimolar / second	95.8020902952324 kilojoule / mole	45.769591244966136 kilojoule / mole	45.769591244966136 kilojoule / mole	26.36468871049118 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	6.66667 millimolar / second	-68.9962422617597 kilojoule / mole	-46.352347144471366 kilojoule / mole	-63.4671846791924 kilojoule / mole	-34.91197640769291 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.608993211312576 kilojoule / mole	27.608993211312576 kilojoule / mole	-3.60251475056838 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.34505342193961 kilojoule / mole	20.345054185820953 kilojoule / mole	3.230216651099919 kilojoule / mole	18.852737042275425 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	6.66667 millimolar / second	131.89141496345414 kilojoule / mole	106.50173752177993 kilojoule / mole	106.50173752177993 kilojoule / mole	26.632495684207342 kilojoule / mole	1.0
GLYCERATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00168 = C00003 + C00258	3.33333 millimolar / second	-31.230372046041396 kilojoule / mole	-31.229287585403657 kilojoule / mole	-31.229287585403657 kilojoule / mole	9.397357691904173 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339418 kilojoule / mole	22.274275268519965 kilojoule / mole	22.274275268519965 kilojoule / mole	18.466693561436927 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228074 kilojoule / mole	-2.019600044017001 kilojoule / mole	-2.019600044017001 kilojoule / mole	1.0032026916300147 kilojoule / mole	0.0
RXN-974	C00026 + C00065 = C00025 + C00168	3.33333 millimolar / second	4.257832500390819 kilojoule / mole	4.263090095429017 kilojoule / mole	4.263090095429017 kilojoule / mole	9.31986005098845 kilojoule / mole	0.0
GLY3KIN-RXN	C00002 + C00258 = C00008 + C00080 + C00197	3.33333 millimolar / second	-12.845717259245646 kilojoule / mole	-12.852123200116411 kilojoule / mole	-12.852123200116411 kilojoule / mole	-40.826555995171205 kilojoule / mole	0.0
