reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.20180363413033 kilojoule / mole	-62.918009834352596 kilojoule / mole	-80.03284736907362 kilojoule / mole	-72.2856445048073 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.530202155592825 kilojoule / mole	-22.530202155592825 kilojoule / mole	17.778421908502104 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.1026817390591222 kilojoule / mole	-0.1026817390591222 kilojoule / mole	16.974322218092 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.921920995582525 kilojoule / mole	-63.03675853030356 kilojoule / mole	-36.89572907091414 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-19.24979304569714 kilojoule / mole	-19.24979304569714 kilojoule / mole	16.640087052105322 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838260499020249 kilojoule / mole	-6.838260499020249 kilojoule / mole	-3.179245103439895 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-60.58070833661777 kilojoule / mole	-60.58070833661777 kilojoule / mole	-30.089905257218387 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345054490992087 kilojoule / mole	3.230216956271053 kilojoule / mole	19.563575665444475 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.01910890234343 kilojoule / mole	106.01910890234343 kilojoule / mole	26.14986707211753 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.27427889737661 kilojoule / mole	22.27427889737661 kilojoule / mole	19.092197514618842 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.94558000679151 kilojoule / mole	-7.169257527929524 kilojoule / mole	6.739429906161238 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.558621784573733 kilojoule / mole	-8.5562157501473 kilojoule / mole	-11.43400342830377 kilojoule / mole	0.0
