reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
1.4.1.21-RXN-L-ASPARTATE/NADP/WATER//OXALACETIC_ACID/AMMONIUM/NADPH/PROTON.62.	C00005 + C00014 + C00036 + C00080 = C00001 + C00006 + C00049	3.33333 millimolar / second	-39.19559390302061 kilojoule / mole	-39.1961751638788 kilojoule / mole	-22.08133762915777 kilojoule / mole	-1.8662835626564522 kilojoule / mole	0.0422
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-10.468641741988426 kilojoule / mole	-10.468641741988426 kilojoule / mole	-4.052479351241166 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.390116860941134 kilojoule / mole	-22.70580938948468 kilojoule / mole	-22.70580938948468 kilojoule / mole	-1.8662835720489435 kilojoule / mole	0.01021
HYDROG-RXN	2 C00139 + C00282 = 2 C00080 + 2 C00138	3.33333 millimolar / second	-19.5963599999833 kilojoule / mole	-9.839101261584357 kilojoule / mole	7.275736273136676 kilojoule / mole	-1.86628356252041 kilojoule / mole	0.0422
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694742 kilojoule / mole	-2.531864391651928 kilojoule / mole	-2.531864391651928 kilojoule / mole	-4.819046920397551 kilojoule / mole	0.0
2.1.1.21-RXN	C00025 + C00218 = C00014 + C01046	3.33333 millimolar / second	-4.6493349809613775 kilojoule / mole	-8.886394091563332 kilojoule / mole	-8.886394091563332 kilojoule / mole	-1.8662835612769504 kilojoule / mole	0.13683
N-METHYLALANINE-DEHYDROGENASE-RXN	C00001 + C00006 + C02721 = C00005 + C00022 + C00080 + C00218	3.33333 millimolar / second	45.62012575108116 kilojoule / mole	49.03736725559064 kilojoule / mole	31.922529720869605 kilojoule / mole	-1.8662835615095559 kilojoule / mole	0.09462
1.12.5.1-RXN-CPD-9724/HYDROGEN-MOLECULE//CPD-12124.38.	CPD-12124 = C00282 + CPD-9724	3.33333 millimolar / second	62.44075752951943 kilojoule / mole	52.68362936070614 kilojoule / mole	35.56879182598511 kilojoule / mole	-1.8662835612316027 kilojoule / mole	0.13683
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	18.894382274134326 kilojoule / mole	1.7795447394132915 kilojoule / mole	-1.8662835625937944 kilojoule / mole	0.0422
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	17.922256467742876 kilojoule / mole	17.922256467742876 kilojoule / mole	-1.866283562604556 kilojoule / mole	0.0422
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-10.106315714094688 kilojoule / mole	-10.106315714094688 kilojoule / mole	-1.866283562602825 kilojoule / mole	0.0422
RXN-11155	C00030 + CPD-9724 = C00028 + CPD-12124	3.33333 millimolar / second	36.65924247047667 kilojoule / mole	-21.082261320868497 kilojoule / mole	-21.082261320868497 kilojoule / mole	-1.8662835423977953 kilojoule / mole	0.13683
