reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.38526602584766 kilojoule / mole	-22.38526602584766 kilojoule / mole	7.660084664696588 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.501311363052466 kilojoule / mole	-62.6161488977735 kilojoule / mole	-37.23698183067951 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838168934152361 kilojoule / mole	-6.838168934152361 kilojoule / mole	-5.338539625692591 kilojoule / mole	0.0
RXN-9086	C00002 + C00010 + C01013 = C00013 + C00020 + C05668	3.33333 millimolar / second	1.9662286516720542 kilojoule / mole	1.7748051405056295 kilojoule / mole	1.7748051405056295 kilojoule / mole	4.221814306012273 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.345053642764938 kilojoule / mole	3.230216108043903 kilojoule / mole	18.83811837496947 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	105.54750772353572 kilojoule / mole	105.54750772353572 kilojoule / mole	25.678265895925765 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274274018489027 kilojoule / mole	22.274274018489027 kilojoule / mole	18.04918393027899 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.946261118377505 kilojoule / mole	-7.168576416343528 kilojoule / mole	8.752225861644495 kilojoule / mole	0.0
RXN-6383	C05668 = C00001 + C00894	3.33333 millimolar / second	-2.297968718618222 kilojoule / mole	-2.1214944315105635 kilojoule / mole	-2.1214944315105635 kilojoule / mole	-1.27124842683127 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466811598762 kilojoule / mole	-8.353466811598762 kilojoule / mole	-6.857156514749021 kilojoule / mole	0.0
CITLY-RXN	C00158 = C00033 + C00036	3.33333 millimolar / second	3.801298359547289 kilojoule / mole	3.800128486206881 kilojoule / mole	-13.314709048514153 kilojoule / mole	-14.27375410135226 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	3.33333 millimolar / second	-9.51983219263957 kilojoule / mole	-9.521044340268844 kilojoule / mole	7.593793194452188 kilojoule / mole	9.357786925460527 kilojoule / mole	0.0
RXN-8807	C00033 + C00091 = C00024 + C00042	3.33333 millimolar / second	6.502006026972822 kilojoule / mole	6.490326878487824 kilojoule / mole	6.490326878487824 kilojoule / mole	3.3555803207495307 kilojoule / mole	0.0
