reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937020946 kilojoule / mole	-39.326243479127456 kilojoule / mole	-22.21140594440642 kilojoule / mole	18.777956705639507 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.453775379808765 kilojoule / mole	-3.453775379808765 kilojoule / mole	-8.74318678956033 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	6.66667 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385352612117252 kilojoule / mole	-22.385352612117252 kilojoule / mole	5.82966873419079 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.10268207432252663 kilojoule / mole	-0.10268207432252663 kilojoule / mole	17.576072978295777 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.92190607166633 kilojoule / mole	-63.03674360638736 kilojoule / mole	-37.055631964129454 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838260498528734 kilojoule / mole	-6.838260498528734 kilojoule / mole	-4.729191226308638 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.34505342193961 kilojoule / mole	20.34505389913393 kilojoule / mole	3.2302163644128967 kilojoule / mole	18.320276360535622 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.01910889787956 kilojoule / mole	106.01910889787956 kilojoule / mole	26.149867062166475 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339418 kilojoule / mole	22.27427344372549 kilojoule / mole	22.27427344372549 kilojoule / mole	18.229623228430953 kilojoule / mole	0.0
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-2.016492888126186 kilojoule / mole	-2.016492888126186 kilojoule / mole	2.342085194520242 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.558621821402276 kilojoule / mole	-8.556215713318757 kilojoule / mole	-10.252539901960308 kilojoule / mole	0.0
