reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.453765945573891 kilojoule / mole	-3.453765945573891 kilojoule / mole	-7.4526680977469395 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	6.66667 millimolar / second	-22.39011686094136 kilojoule / mole	-22.385352086304522 kilojoule / mole	-22.385352086304522 kilojoule / mole	5.791749484399094 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.10267886730972187 kilojoule / mole	-0.10267886730972187 kilojoule / mole	17.63918027274132 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-45.9219106557183 kilojoule / mole	-63.03674819043933 kilojoule / mole	-37.589061293666234 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.838260526884522 kilojoule / mole	-6.838260526884522 kilojoule / mole	-4.655545623482779 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.609481181522412 kilojoule / mole	27.609481181522412 kilojoule / mole	-6.322994924533256 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.34505342193961 kilojoule / mole	20.345055155308167 kilojoule / mole	3.2302176205871342 kilojoule / mole	18.472613659957517 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.01910890369935 kilojoule / mole	106.01910890369935 kilojoule / mole	26.14986707289144 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339645 kilojoule / mole	22.274275776610693 kilojoule / mole	22.274275776610693 kilojoule / mole	18.45813439628372 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.55195444534661 kilojoule / mole	8.558621747193525 kilojoule / mole	-8.556215787527508 kilojoule / mole	-8.852225265123154 kilojoule / mole	0.0
